QVR DZ CE FO1	COc1cc(c(cc1C(=O)O)Br)N
T6NJ B1 CE EE	Cc1c(cc(cn1)Br)Br
L66J B- BL66J CE	c1ccc2c(c1)cccc2c3c4ccccc4ccc3Br
1X1&1&R CE EX1&1&1	CC(C)(C)c1cc(cc(c1)Br)C(C)(C)C
T66 BNJ CXFFF EG JO1	COc1cccc2c1nc(cc2Cl)C(F)(F)F
QVR CI F1	Cc1ccc(cc1C(=O)O)I
T6N CNJ BO-SI-1&1&1 DO-SI-1&1&1 E2	CCc1cnc(nc1O[Si](C)(C)C)O[Si](C)(C)C
QR DX1&R&R DQ	CC(c1ccccc1)(c2ccc(cc2)O)c3ccc(cc3)O
T67 GN JNJ CG HMMV1 KR	CC(=O)NNC1=Nc2ccc(cc2C(=NC1)c3ccccc3)Cl
L66J CE IE	c1cc(cc2c1ccc(c2)Br)Br
IR BE D1	Cc1ccc(c(c1)Br)I
T66 BOVJ DR DNW& HO1	COc1ccc2c(c1)cc(c(=O)o2)c3ccc(cc3)[N+](=O)[O-]
L6V BHJ BR& BR& C1 D1 E1 F1	CC1=C(C(=O)C(C(=C1C)C)(c2ccccc2)c3ccccc3)C
T B656 HSJ DE LE	c1cc2c(cc1Br)c3cc(ccc3s2)Br
L B656 HHJ HR DZ& HR DZ	c1ccc2c(c1)-c3ccccc3C2(c4ccc(cc4)N)c5ccc(cc5)N
T66 BOVJ DR& IM- BT6N CN ENJ DZ FN2&2	CCN(CC)c1nc(nc(n1)Nc2ccc3cc(c(=O)oc3c2)c4ccccc4)N
QR DX1&1&R DX1&R DQ&R DQ	CC(C)(c1ccc(cc1)C(C)(c2ccc(cc2)O)c3ccc(cc3)O)c4ccc(cc4)O
1OR CQ EO1 BV1U1R BO1 &&E Form	COc1ccccc1/C=C/C(=O)c2c(cc(cc2OC)OC)O
QY1&VO2 &&R Form	CCOC(=O)[C@@H](C)O
QV1U1R BQ &&E or trans Form	c1ccc(c(c1)/C=C/C(=O)O)O
RV1U1R &&E Form	c1ccc(cc1)/C=C/C(=O)c2ccccc2
T5MVOV EHJ E1Y1&1 &&R Form	CC(C)C[C@@H]1C(=O)OC(=O)N1
2U1O1 &&E Form	C/C=C/OC
T66 BO EVJ DR& IO1	COc1ccc2c(c1)occ(c2=O)c3ccccc3
QV1U3 &&E or trans Form	CC/C=C/C(=O)O
QVYE2 &&S Form	CC[C@@H](C(=O)O)Br
1VO2U2OV1 &&trans or E Form	CC(=O)OC/C=C/COC(=O)C
QR BV1U1R &&E Form	c1ccc(cc1)/C=C/C(=O)c2ccccc2O
QR BV1U1R BQ &&E Form	c1ccc(c(c1)/C=C/C(=O)c2ccccc2O)O
QR CQ DV1U1R DQ &&E Form	c1cc(ccc1/C=C/C(=O)c2ccc(cc2O)O)O
T6NJ BF D2	CCc1ccnc(c1)F
QR D1U1VR BQ DQ FO1 C2UY1&1	CC(=CCc1c(cc(c(c1O)C(=O)/C=C/c2ccc(cc2)O)OC)O)C
T5SJ B1 C1 DVO1	Cc1c(scc1C(=O)OC)C
T5NNVJ A1 BR& DE E1E	Cn1c(c(c(=O)n1c2ccccc2)Br)CBr
NCR BF DO1	COc1ccc(c(c1)F)C#N
T5MVMV EHJ E1 ER &&S Form	C[C@@]1(C(=O)NC(=O)N1)c2ccccc2
QY2&R &&(R)-(+)- Form	CC[C@H](c1ccccc1)O
T5OJ B1U1VXFFF &&E Form	c1cc(oc1)/C=C/C(=O)C(F)(F)F
T6NJ CYFF EE	c1c(cncc1Br)C(F)F
T6NJ CE DYFF	c1cncc(c1C(F)F)Br
L6TJ AF AF DX1&1&1	CC(C)(C)C1CCC(CC1)(F)F
T66 CNJ BG G1	Cc1cccc2c1ccnc2Cl
T66 CNJ BG D1	Cc1cc2ccccc2c(n1)Cl
T66 CNJ DE EZ	c1ccc2c(c1)cnc(c2N)Br
ZX1&1&2Q	CC(C)(CCO)N
T5SJ BOV1 CG DG EG	CC(=O)Oc1c(c(c(s1)Cl)Cl)Cl
T5SJ BG COV1 DG EG	CC(=O)Oc1c(c(sc1Cl)Cl)Cl
Q1YEUYE1Q &&E or trans Form	C(/C(=C(/CO)\Br)/Br)O
VH1U1R DO1 &&trans or E Form	COc1ccc(cc1)/C=C/C=O
QY1&R DO1 &&R Form	C[C@H](c1ccc(cc1)OC)O
ZY1&R DO1 &&(R)-(+)- Form	C[C@H](c1ccc(cc1)OC)N
T5OJ CE DE	c1c(c(co1)Br)Br
T5MVOTJ EY1&1 &&R-(+)- Form	CC(C)[C@@H]1COC(=O)N1
T5OVOTJ D1 &&R Form	C[C@@H]1COC(=O)O1
1OR DV1U1R &&E Form	COc1ccc(cc1)C(=O)/C=C/c2ccccc2
1OR D1U1VR &&E Form	COc1ccc(cc1)/C=C/C(=O)c2ccccc2
1Y1&R BNCO CY1&1 EY1&1	CC(C)c1cc(c(c(c1)C(C)C)N=C=O)C(C)C
QV1U1Y1&1 &&E Form	CC(C)/C=C/C(=O)O
T5OJ BYQ1 &&R Form	C[C@H](c1ccco1)O
T5OJ B1 E1 CSS- CT5OJ B1	Cc1cc(c(o1)C)SSc2cc(oc2C)C
T5OMVTJ D1 D1	CC1(CONC1=O)C
QVYE1 &&S Form	C[C@@H](C(=O)O)Br
ZY1&1Z &&(S)-(+)- Form	C[C@@H](CN)N
QYR&2G &&R Form	c1ccc(cc1)[C@@H](CCCl)O
T6OVTJ F1 &&R Form	C[C@@H]1CCCC(=O)O1
T6OV CUTJ F5 &&R Form	CCCCC[C@@H]1CC=CC(=O)O1
T6N DNJ BF	c1cnc(cn1)F
T6NJ CB2&2	B(CC)(CC)c1cccnc1
SH2VM1	CNC(=O)CCS
T5NNJ A1 EVQ	Cn1c(ccn1)C(=O)O
QYR&1G &&S Form	c1ccc(cc1)[C@@H](CCl)O
QVR BF EF FVQ	c1cc(c(c(c1F)C(=O)O)C(=O)O)F
ZR CQ E1 F1	Cc1cc(cc(c1C)N)O
T5MVTJ E1Q &&(S)-(+)- Form	C1CC(=O)N[C@@H]1CO
WNR C1 DO1	Cc1cc(ccc1OC)[N+](=O)[O-]
ZR BQ CF	c1cc(c(c(c1)F)O)N
QV1U3 &&Z or cis Form	CC/C=C\C(=O)O
T5N CNJ A1VQ B1	Cc1nccn1CC(=O)O
ZR DZ BE FE	c1c(cc(c(c1Br)N)Br)N
T57 BNN&TJ B3VQ DXFFF	C1CCc2c(n(nc2C(F)(F)F)CCCC(=O)O)CC1
T5N CNJ A1VQ	c1cn(cn1)CC(=O)O
QY1&Y1&VO2	CCOC(=O)C(C)C(C)O
QV1YQ1K1&1&1 &&Chloride	C[N+](C)(C)C[C@@H](CC(=O)O)O.[Cl-]
T66 BMYNVJ CUS D2- AT6N DYTJ DUYR F&R DF	c1ccc2c(c1)c(=O)n(c(=S)[nH]2)CCN3CCC(=C(c4ccc(cc4)F)c5ccc(cc5)F)CC3
T66 BVM EM DHJ D- BT5SJ	c1ccc2c(c1)C(=O)NC(N2)c3cccs3
NCYR&YVO2&VO2	CCOC(=O)C(C(C#N)c1ccccc1)C(=O)OCC
L6TJ A1VZ A1VQ	C1CCC(CC1)(CC(=O)N)CC(=O)O
QYR&VO1R &&L or S Form	c1ccc(cc1)COC(=O)[C@H](c2ccccc2)O
T6MTJ CZ &&R Form	C1C[C@H](CNC1)N
T56 AN DNJ CR D1& H1	Cc1ccc(cc1)c2cn3cc(ccc3n2)C
T5N CNJ A1R& BSH	c1ccc(cc1)Cn2ccnc2S
T5MYNJ BUS C1R	c1ccc(cc1)Cn2ccnc2S
T5MTJ B1O1 &&(R)-(-)- Form	COC[C@H]1CCCN1
T5MTJ B1O1 &&(S)-(+)- Form	COC[C@@H]1CCCN1
T5NNJ A1 D1Z	Cn1cc(cn1)CN
T56 BO DO CHJ G1U1NW	c1cc2c(cc1/C=C/[N+](=O)[O-])OCO2
T6NJ BS- CT5MNJ DNW E1	Cc1c(c(n[nH]1)Sc2ccccn2)[N+](=O)[O-]
T6NJ BS- ET5MNJ C1 DNW	Cc1c(c(n[nH]1)Sc2ccccn2)[N+](=O)[O-]
T6NJ BSH CVQ	c1cc(c(nc1)S)C(=O)O
L66J C- ET5N CSJ BZ	c1ccc2cc(ccc2c1)c3csc(n3)N
T5SJ BZ CVO2 D1 ER	CCOC(=O)c1c(c(sc1N)c2ccccc2)C
T56 BM DNJ CS1VMZ	c1ccc2c(c1)[nH]c(n2)SCC(=O)NN
T5M CSTJ BR& EVQ &&(2S,4R)- Form	c1ccc(cc1)[C@H]2N[C@@H](CS2)C(=O)O
GR DOR CG DV1	CC(=O)c1ccc(cc1Cl)Oc2ccc(cc2)Cl
T5NN DNJ CSH DR& ER	c1ccc(cc1)c2nnc(n2c3ccccc3)S
T5NMYNJ CUS DR& ER	c1ccc(cc1)c2nnc(n2c3ccccc3)S
T56 BNNNJ B1MR BCN	c1ccc(c(c1)C#N)NCn2c3ccccc3nn2
T5SJ BMV1G CVO2 DR	CCOC(=O)c1c(csc1NC(=O)CCl)c2ccccc2
T6N CNJ BMV1G	c1cnc(nc1)NC(=O)CCl
ZY1&XQR&R &&S Form	C[C@@H](C(c1ccccc1)(c2ccccc2)O)N
ZY1&XQR&R &&R Form	C[C@H](C(c1ccccc1)(c2ccccc2)O)N
T5NMYOJ CUS ER DNW	c1cc(ccc1c2nnc(o2)S)[N+](=O)[O-]
T5NN DOJ CSH ER DNW	c1cc(ccc1c2nnc(o2)S)[N+](=O)[O-]
T5NNJ A1 C1 DCN EOR	Cc1c(c(n(n1)C)Oc2ccccc2)C#N
T56 FMXMVT&J G-& AL6XTJ	C1CCC2(CC1)NC3=C(CCC3)C(=O)N2
T6NTJ ASWR D1& DVO1	Cc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)OC
T5NNNNJ A1V1 E1	Cc1nnnn1CC(=O)C
T6N CNJ BCN EE	c1c(cnc(n1)C#N)Br
WS1&R D1 CNW	Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)C
1X1&1&R BQ CVH EX1&1&1	CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C=O
QV1U1R DXFFF &&trans or E Form	c1cc(ccc1/C=C/C(=O)O)C(F)(F)F
NCUYOR&OR	c1ccc(cc1)OC(=NC#N)Oc2ccccc2
WNR BQ CF EE	c1c(cc(c(c1[N+](=O)[O-])O)F)Br
QVR BF FXFFF	c1cc(c(c(c1)F)C(=O)O)C(F)(F)F
T5NV DNTJ A1  DVOX1&1&1 EX1&1&1 &&R Form	CC(C)(C)[C@@H]1N(C(=O)CN1C(=O)OC(C)(C)C)C
QVR BG DG EF	c1c(c(cc(c1F)Cl)Cl)C(=O)O
VHR BG EXFFF	c1cc(c(cc1C(F)(F)F)C=O)Cl
QVR BG EXFFF	c1cc(c(cc1C(F)(F)F)C(=O)O)Cl
FR CE DMV1	CC(=O)Nc1ccc(cc1Br)F
WN1U1R DE &&trans or (E)- Form	c1cc(ccc1/C=C/[N+](=O)[O-])Br
ZMR BG FG DXFFF	c1c(cc(c(c1Cl)NN)Cl)C(F)(F)F
ZR BG FG DOXFFF	c1c(cc(c(c1Cl)N)Cl)OC(F)(F)F
QVR DF BXFFF	c1cc(c(cc1F)C(F)(F)F)C(=O)O
T5NTJ A2 B1MVR BO1 ESZW &&S Form	CCN1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N
QVR BF EXFFF	c1cc(c(cc1C(F)(F)F)C(=O)O)F
QVR CF DXFFF	c1cc(c(cc1C(=O)O)F)C(F)(F)F
QVR CF FXFFF	c1cc(c(cc1F)C(=O)O)C(F)(F)F
ZR BE DOXFFF	c1cc(c(cc1OC(F)(F)F)Br)N
ZR BE DE FVH	c1c(cc(c(c1C=O)N)Br)Br
QV1U1R BF DE &&Trans or E Form	c1cc(c(cc1Br)F)/C=C/C(=O)O
QVR CSXFFF	c1cc(cc(c1)SC(F)(F)F)C(=O)O
ER DYO1&O1	COC(c1ccc(cc1)Br)OC
T5N COTJ AVOX1&1&1 EVQ &&D or S Form	CC(C)(C)OC(=O)N1CSC[C@@H]1C(=O)O
T66 BO EVJ CR& DO1 GO1	COc1cccc2c1c(=O)c(c(o2)c3ccccc3)OC
T66 BO EVJ DCN H1	Cc1ccc2c(c1)c(=O)c(co2)C#N
T66 BO EVJ DE HE	c1cc2c(cc1Br)c(=O)c(co2)Br
T66 BO EVJ HG I1	Cc1cc2c(cc1Cl)c(=O)cco2
T66 BO EVJ DVH HE JE	c1c(cc(c2c1c(=O)c(co2)C=O)Br)Br
T66 BO EVJ CR BO1 DO1& DQ IO1	COc1ccc2c(c1)oc(c(c2=O)O)c3ccc(cc3OC)OC
T66 BOVJ DR DQ& E1 H1	Cc1ccc2c(c1)c(c(c(=O)o2)c3ccc(cc3)O)C
T66 BOVJ D1 EO1 H1	Cc1ccc2c(c1)c(c(c(=O)o2)C)OC
T66 BO EVJ DCN HG I1	Cc1cc2c(cc1Cl)c(=O)c(co2)C#N
T66 BOVJ DCN E1 HE	Cc1c2cc(ccc2oc(=O)c1C#N)Br
T66 BOVJ DCN IO1	COc1ccc2cc(c(=O)oc2c1)C#N
T66 BOVJ DCN HO1	COc1ccc2c(c1)cc(c(=O)o2)C#N
T66 BOVJ E1 HO2	CCOc1ccc2c(c1)c(cc(=O)o2)C
T66 BOVJ DR DO1& E1 H1	Cc1ccc2c(c1)c(c(c(=O)o2)c3ccc(cc3)OC)C
T66 BOVJ DR DO1& E1 I1	Cc1ccc2c(c(c(=O)oc2c1)c3ccc(cc3)OC)C
T66 BOVJ DR& E1 H1	Cc1ccc2c(c1)c(c(c(=O)o2)c3ccccc3)C
T66 BOVJ DR& E1 HO1	Cc1c2cc(ccc2oc(=O)c1c3ccccc3)OC
T66 BOVJ DR& E1 IO1	Cc1c2ccc(cc2oc(=O)c1c3ccccc3)OC
T66 BOVJ DR DO1	COc1ccc(cc1)c2cc3ccccc3oc2=O
T66 BOVJ DR& HO1	COc1ccc2c(c1)cc(c(=O)o2)c3ccccc3
T66 BOVJ DR& IO1	COc1ccc2cc(c(=O)oc2c1)c3ccccc3
T66 BOVJ DR DO1& E1	Cc1c2ccccc2oc(=O)c1c3ccc(cc3)OC
T66 BOVJ DR& E1 HQ	Cc1c2cc(ccc2oc(=O)c1c3ccccc3)O
T66 BOVJ DR DO1& IO1	COc1ccc(cc1)c2cc3ccc(cc3oc2=O)OC
T66 BOVJ DR DO1& E1 HO1	Cc1c2cc(ccc2oc(=O)c1c3ccc(cc3)OC)OC
T66 BOVJ DR DO1& E1 IO1	Cc1c2ccc(cc2oc(=O)c1c3ccc(cc3)OC)OC
T66 BO EVJ CQ HG	c1cc2c(cc1Cl)c(=O)cc(o2)O
T66 BOVJ EQ HG	c1cc2c(cc1Cl)c(=O)cc(o2)O
T5SJ BZ CCN E1	Cc1cc(c(s1)N)C#N
ZVR DMVR DNW	c1cc(ccc1C(=O)N)NC(=O)c2ccc(cc2)[N+](=O)[O-]
ZMV1OR DO1	COc1ccc(cc1)OCC(=O)NN
T66 BM EVJ DVQ HG J1	Cc1cc(cc2c1ncc(c2O)C(=O)O)Cl
T66 BNJ DVQ EQ HG J1	Cc1cc(cc2c1ncc(c2O)C(=O)O)Cl
WNR CVH DOYFF	c1cc(c(cc1[N+](=O)[O-])C=O)OC(F)F
T6NTJ A1R& CQ &&R Form	c1ccc(cc1)CN2CCC[C@H](C2)O
T6NTJ A1R& CQ &&S Form	c1ccc(cc1)CN2CCC[C@@H](C2)O
T5SJ B- CT5NO DNJ ER	c1ccc(cc1)c2nc(on2)c3cccs3
T6NJ CVMZ EE	c1c(cncc1Br)C(=O)NN
T6MYMVJ BUS E2U1 F1	Cc1c(c(=O)[nH]c(n1)S)CC=C
T56 BN DSJ CSH	c1ccc2c(c1)nc(s2)S
T56 BMYSJ CUS	c1ccc2c(c1)nc(s2)S
T5NTJ AV1R& BVQ &&L or S Form	c1ccc(cc1)CC(=O)N2CCC[C@H]2C(=O)O
T6NJ CVO1 EE	COC(=O)c1cc(cnc1)Br
ZVR CNW DS1VQ	c1cc(c(cc1C(=O)N)[N+](=O)[O-])SCC(=O)O
T66 BMV ES DHJ IVO1	COC(=O)c1ccc2c(c1)NC(=O)CS2
WSR&R BNW DVO1	COC(=O)c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)c2ccccc2
WNR DO1VO1	COC(=O)COc1ccc(cc1)[N+](=O)[O-]
VHR BO1R BG FF	c1ccc(c(c1)C=O)OCc2c(cccc2Cl)F
T66 BVM ENJ DXFFF	c1ccc2c(c1)c(nc(n2)C(F)(F)F)O
T66 BN DNJ CXFFF EQ	c1ccc2c(c1)c(nc(n2)C(F)(F)F)O
QV1U1R DOYFF &&trans or E Form	c1cc(ccc1/C=C/C(=O)O)OC(F)F
T6N CN ENJ BZ DMR CXFFF	c1cc(cc(c1)Nc2ncnc(n2)N)C(F)(F)F
T56 BN DNJ BYFF CSYFF	c1ccc2c(c1)nc(n2C(F)F)SC(F)F
T66 BNJ DVO2 EQ JF	CCOC(=O)c1cnc2c(c1O)cccc2F
T66 BM EVJ DVO2 JF	CCOC(=O)c1cnc2c(c1O)cccc2F
VHR CO1 EO1 DOYFF	COc1cc(cc(c1OC(F)F)OC)C=O
T56 BNNNJ BVR DNW	c1ccc2c(c1)nnn2C(=O)c3ccc(cc3)[N+](=O)[O-]
T5SJ BV1U1N1&1 &&E Form	CN(C)/C=C/C(=O)c1cccs1
L6TJ A1YZVQ &&L or S Form	C1CCC(CC1)C[C@@H](C(=O)O)N
T5MNNYNJ DUS ER CMV1	CC(=O)Nc1cccc(c1)n2c(nnn2)S
T5OJ B- BT5OJ DCN EZ C- BT5OJ	c1cc(oc1)c2c(c(oc2c3ccco3)N)C#N
QVR DR BF	c1ccc(c(c1)c2ccc(cc2)C(=O)O)F
T5SJ DE B- BT5SJ DE	c1c(csc1c2cc(cs2)Br)Br
QVYZ1R BF EF &&L or S Form	c1cc(c(cc1F)C[C@@H](C(=O)O)N)F
QVYZ1R CF DF &&D or R Form	c1cc(c(cc1C[C@H](C(=O)O)N)F)F
T5NN DSJ CSH ES1R BG	c1ccc(c(c1)CSc2n[nH]c(=S)s2)Cl
T5N CSJ BZ D1 ER DE	Cc1c(nc(s1)N)c2ccc(cc2)Br
T5SJ BVO1 CSWM1VO1	COC(=O)CNS(=O)(=O)c1ccsc1C(=O)OC
SUY1&MR D1	Cc1ccc(cc1)NC(=S)C
T66 A B CNTJ AZ &&S Form	C1CN2CCC1[C@@H](C2)N
QV1U1R CXFFF &&trans or E Form	c1cc(cc(c1)C(F)(F)F)/C=C/C(=O)O
QV1U1R BXFFF &&trans or E Form	c1ccc(c(c1)/C=C/C(=O)O)C(F)(F)F
ZR DVM2VQ	c1cc(ccc1C(=O)NCCC(=O)O)N
T56 BN DNJ B1VQ C1	Cc1nc2ccccc2n1CC(=O)O
T66 BNJ DVO2 EQ HG J1	CCOC(=O)c1cnc2c(cc(cc2c1O)Cl)C
T66 BM EVJ DVO2 HG J1	CCOC(=O)c1cnc2c(cc(cc2c1O)Cl)C
Q1R BG DF EF	c1c(c(cc(c1F)F)Cl)CO
T5N CSJ BZ DV1 E1	Cc1c(sc(n1)N)C(=O)C
T56 BN DSJ CR CZ	c1ccc2c(c1)nc(s2)c3cccc(c3)N
T56 BN DNJ BYFF C1	Cc1nc2ccccc2n1C(F)F
T56 BN DNJ B2 C1 GCN	CCn1c(nc2c1ccc(c2)C#N)C
T5N CSJ BZ ER CE	c1cc(cc(c1)Br)c2csc(n2)N
T5VNVJ BR BO1& DG EG	COc1ccccc1N2C(=O)C(=C(C2=O)Cl)Cl
T6NJ BQ CG EXFFF	c1c(cnc(c1Cl)O)C(F)(F)F
T6MVJ CG EXFFF	c1c(cnc(c1Cl)O)C(F)(F)F
T5OJ BVQ E1OR BG DG	c1cc(c(cc1Cl)Cl)OCc2ccc(o2)C(=O)O
GR DOR DZ BXFFF	c1cc(ccc1Oc2ccc(cc2C(F)(F)F)N)Cl
QVXFFR	c1ccc(cc1)C(C(=O)O)(F)F
T56 BNNNJ CR BQ E2OVY1&U1	CC(=C)C(=O)OCCc1ccc(c(c1)n2nc3ccccc3n2)O
GR CG DF FV1	CC(=O)c1cc(c(cc1Cl)Cl)F
T66 BMVVM GNJ IE	c1c(cnc2c1[nH]c(=O)c(=O)[nH]2)Br
T66 BN EN GNJ CQ DQ IE	c1c(cnc2c1[nH]c(=O)c(=O)[nH]2)Br
T6NJ BG CG DG ECN FG	C(#N)c1c(c(c(nc1Cl)Cl)Cl)Cl
T66 BVN ENJ  CR BF DF& DSH	c1ccc2c(c1)c(=O)n(c(=S)[nH]2)c3ccc(cc3F)F
T66 BMYNVJ CUS DR BF DF	c1ccc2c(c1)c(=O)n(c(=S)[nH]2)c3ccc(cc3F)F
T56 CS FO IO&TJ BVQ DVQ	C1COc2c(c(sc2C(=O)O)C(=O)O)O1
1VMMVR C1	Cc1cccc(c1)C(=O)NNC(=O)C
L66J BO1 E1UYCN&CN	COc1ccc(c2c1cccc2)C=C(C#N)C#N
T5MVOTJ ER &&S Form	c1ccc(cc1)[C@H]2COC(=O)N2
QR D1UYCN&VO1 &&E Form	COC(=O)/C(=C/c1ccc(cc1)O)/C#N
T66 BM EVJ DVQ GG IG	c1c(cc(c2c1ncc(c2O)C(=O)O)Cl)Cl
T66 BNJ DVQ EQ GG IG	c1c(cc(c2c1ncc(c2O)C(=O)O)Cl)Cl
T5N CSJ BZ DVMR& E1	Cc1c(sc(n1)N)C(=O)Nc2ccccc2
VHR BQ CE EO1	COc1cc(c(c(c1)Br)O)C=O
WS1&R DV1E	CS(=O)(=O)c1ccc(cc1)C(=O)CBr
QV1U1R COXFFF &&trans or E Form	c1cc(cc(c1)OC(F)(F)F)/C=C/C(=O)O
QV1U1R DOXFFF &&trans or E Form	c1cc(ccc1/C=C/C(=O)O)OC(F)(F)F
VHR DO1R DF	c1cc(ccc1COc2ccc(cc2)C=O)F
WS1&R CG DVQ	CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)O
T56 BOT&J GVH	c1cc2c(cc1C=O)CCO2
SUYMR&MMVR	c1ccc(cc1)C(=O)NNC(=S)Nc2ccccc2
T C676 BN&T&J BV1	CC(=O)N1c2ccccc2CCc3c1cccc3
T5OJ B1U1V1 &&trans or E Form	CC(=O)/C=C/c1ccco1
RV1U1VR &&trans	c1ccc(cc1)C(=O)/C=C/C(=O)c2ccccc2
ZR CF DF FVQ	c1c(c(cc(c1F)F)N)C(=O)O
L6TJ A1YZVQ &&D or R Form	C1CCC(CC1)C[C@H](C(=O)O)N
NCR BF DE	c1cc(c(cc1Br)F)C#N
T5OVTJ CQ D1 D1 &&S Form	CC1(COC(=O)[C@H]1O)C
T5O COTJ B1 B1 D1Q &&R Form	CC1(OC[C@H](O1)CO)C
T5O COTJ B1 B1 D1Q &&S Form	CC1(OC[C@@H](O1)CO)C
T66 BM EVJ CXFFF JXFFF	c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)O
T66 BNJ CXFFF EQ JXFFF	c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)O
T5MTJ BVO1R &&L Form	c1ccc(cc1)COC(=O)[C@@H]2CCCN2
FXFFR BVQ DXFFF	c1cc(c(cc1C(F)(F)F)C(=O)O)C(F)(F)F
T5MVOTJ E1R &&(S)-(-)- Form	c1ccc(cc1)C[C@H]2COC(=O)N2
T56 BNJ BY1&1 DR DF	CC(C)n1cc(c2c1cccc2)c3ccc(cc3)F
T6N DNTJ AV1 DR DZ	CC(=O)N1CCN(CC1)c2ccc(cc2)N
L66J CQ DVQ HQ	c1cc(cc2c1cc(c(c2)C(=O)O)O)O
QY1&XQR&R &&S Form	C[C@@H](C(c1ccccc1)(c2ccccc2)O)O
VHR BF EE	c1cc(c(cc1Br)C=O)F
VHR BG FF C1	Cc1ccc(c(c1Cl)C=O)F
VHR CG BF	c1cc(c(c(c1)Cl)F)C=O
VHR CG BF EXFFF	c1c(cc(c(c1C=O)F)Cl)C(F)(F)F
VHR CG BF FXFFF	c1cc(c(c(c1C(F)(F)F)C=O)F)Cl
VHR CG BF FF	c1cc(c(c(c1F)C=O)F)Cl
FXFFSR DE	c1cc(ccc1SC(F)(F)F)Br
T56 BNSNJ FE	c1cc2c(c(c1)Br)nsn2
NCR BG CG	c1cc(c(c(c1)Cl)Cl)C#N
T5SJ BZ CVMZ ER	c1ccc(cc1)c2cc(c(s2)N)C(=O)NN
L6UTJ DVQ &&R Form	C1C[C@H](CC=C1)C(=O)O
L3YTJ AU1 BVQ CVQ &&(1S,3S)- trans Form	C=C1[C@H]([C@@H]1C(=O)O)C(=O)O
FXFFOR CV1	CC(=O)c1cccc(c1)OC(F)(F)F
QVR BG DF EF	c1c(c(cc(c1F)F)Cl)C(=O)O
FXFFOR C1E	c1cc(cc(c1)OC(F)(F)F)CBr
NCR BF DF FF	c1c(cc(c(c1F)C#N)F)F
T5NJ A1 B1Z E1	Cc1ccc(n1C)CN
FXFFOR DM1	CNc1ccc(cc1)OC(F)(F)F
QVR DOYFF	c1cc(ccc1C(=O)O)OC(F)F
ZR DOYFF	c1cc(ccc1N)OC(F)F
ZR DE BOXFFF	c1cc(c(cc1Br)OC(F)(F)F)N
T6NJ BSH CG EXFFF (tautomer)	c1c(cnc(c1Cl)S)C(F)(F)F
T6MYJ BUS CG EXFFF	c1c(cnc(c1Cl)S)C(F)(F)F
T5NNJ AR& CVO1 DVH EG	COC(=O)c1c(c(n(n1)c2ccccc2)Cl)C=O
WNR CVH FOR DF	c1cc(ccc1Oc2ccc(cc2[N+](=O)[O-])C=O)F
T5N CNJ AR DVQ BNW	c1cc(c(cc1C(=O)O)[N+](=O)[O-])n2ccnc2
L66J BVH CO1R BG DG	c1ccc2c(c1)ccc(c2C=O)OCc3ccc(cc3Cl)Cl
GR CF B1OR CV1	CC(=O)c1cccc(c1)OCc2c(cccc2Cl)F
T6NTJ ASWR DNW& DVQ	c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N2CCC(CC2)C(=O)O
T6NTJ ASWR DF& DVQ	c1cc(ccc1F)S(=O)(=O)N2CCC(CC2)C(=O)O
T5N CSJ BZ ER DQ CO1	COc1cc(ccc1O)c2csc(n2)N
T5NN DNJ A1VR BG DG	c1cc(c(cc1Cl)Cl)C(=O)Cn2cncn2
T56 BNONJ BO HE	c1cc2c(cc1Br)[n+](on2)[O-]
T5MVYMYJ CU1R DN2&2& EUS	CCN(CC)c1ccc(cc1)/C=C/2\C(=O)NC(=S)N2
NCYCN&U1R DQ CO1 EO1	COc1cc(cc(c1O)OC)C=C(C#N)C#N
T5N CSTJ AV1 EVQ &&S Form	CC(=O)N1CSC[C@@H]1C(=O)O
QVR DVQ BVR	c1ccc(cc1)C(=O)c2cc(ccc2C(=O)O)C(=O)O
T56 BO DO CHJ GMY1&US	CC(=S)Nc1ccc2c(c1)OCO2
T5SJ BG CG DG E1VQ	C(c1c(c(c(s1)Cl)Cl)Cl)C(=O)O
L6YTJ AUYCN&YZUS	C1CCC(=C(C#N)C(=S)N)CC1
T6N CNJ BOR DZ& D1 F1	Cc1cc(nc(n1)Oc2ccc(cc2)N)C
T5NN DSJ CMR	c1ccc(cc1)Nc2nncs2
T56 BNSNJ FZ GG	c1cc(c(c2c1nsn2)N)Cl
GR DMVR DE	c1cc(ccc1C(=O)Nc2ccc(cc2)Cl)Br
T66 ANV ENJ D1G J1	Cc1cccc2n1c(=O)cc(n2)CCl
VHR DE BO1 EO1	COc1cc(c(cc1Br)OC)C=O
VHR BO1 DN2&2	CCN(CC)c1ccc(c(c1)OC)C=O
T5NMYNJ CUS D1 ER CE	Cn1c(n[nH]c1=S)c2cccc(c2)Br
